,area_type,availability,location,total_sqft,bath,balcony,price,Number_of_Bedrooms,total_sqm,Dollar_Price,price_per_sqm,neighborhood
10970,Super built-up  Area,Ready To Move,Kasturi Nagar,1570,3.0,3.0,80.0,3,145.85771,97904.0,671.229515395518,Tier 3
10972,Super built-up  Area,Ready To Move,Kullappa Colony,1480,2.0,2.0,65.0,2,137.49644,79547.0,578.5386152543294,Tier 3
10973,Super built-up  Area,Ready To Move,Rachenahalli,996,2.0,1.0,67.0,2,92.53138799999999,81994.59999999999,886.1274187306042,Tier 2
10974,Super built-up  Area,Ready To Move,Williams Town,1500,2.0,2.0,98.0,3,139.3545,119932.4,860.6281103229533,Tier 2
10975,Super built-up  Area,Not Ready,Horamavu Agara,1453,2.0,1.0,46.48,3,134.988059,56882.223999999995,421.3870798749688,Tier 4
10976,Super built-up  Area,Ready To Move,Bellandur,1281,2.0,1.0,74.0,2,119.008743,90561.2,760.9625790266518,Tier 2
10977,Super built-up  Area,Ready To Move,Uttarahalli,1390,2.0,2.0,60.47,3,129.13517,74003.186,573.0676313819079,Tier 3
10978,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1278,2.0,1.0,53.76,3,118.730034,65791.488,554.1267511133703,Tier 3
10979,Super built-up  Area,Ready To Move,Kogilu,1170,2.0,1.0,51.99,2,108.69651,63625.362,585.3487108279742,Tier 3
10980,Super built-up  Area,Ready To Move,Thanisandra,1651,3.0,3.0,97.38,3,153.382853,119173.64399999999,776.9684920386765,Tier 2
10981,Super built-up  Area,Ready To Move,Rayasandra,1314,2.0,2.0,63.0,3,122.074542,77099.4,631.576401900406,Tier 3
10982,Super built-up  Area,Ready To Move,Garudachar Palya,1060,2.0,1.0,48.7,2,98.47718,59599.06,605.2068103493621,Tier 3
10983,Super built-up  Area,Ready To Move,BEML Layout,2000,3.0,2.0,85.0,3,185.806,104023.0,559.8473676845742,Tier 3
10984,Super built-up  Area,Ready To Move,Makali,485,1.0,1.0,15.0,1,45.057955,18357.0,407.40863627743425,Tier 4
10985,Super built-up  Area,Ready To Move,7th Phase JP Nagar,1050,2.0,1.0,42.0,2,97.54814999999999,51399.6,526.9151695854816,Tier 4
10986,Super built-up  Area,Ready To Move,Uttarahalli,1617,3.0,3.0,66.68,3,150.224151,81602.98400000001,543.2081556580074,Tier 4
10987,Super built-up  Area,Not Ready,Devanahalli,1408,2.0,2.0,85.0,2,130.807424,104023.0,795.2377381883157,Tier 2
10988,Super built-up  Area,Ready To Move,Akshaya Nagar,1410,2.0,2.0,75.0,3,130.99323,91785.0,700.6850659381404,Tier 2
10989,Super built-up  Area,Ready To Move,Koramangala,2292,4.0,1.0,275.0,3,212.933676,336545.0,1580.5156155759976,Tier 1
10990,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,500,1.0,1.0,25.0,1,46.4515,30595.0,658.643961981852,Tier 3
10991,Super built-up  Area,Ready To Move,Pai Layout,1006,2.0,2.0,35.0,2,93.460418,42833.0,458.3009675818056,Tier 4
10992,Super built-up  Area,Not Ready,Jalahalli West,1250,2.0,1.0,62.0,2,116.12875,75875.59999999999,653.3748102859971,Tier 3
10993,Super built-up  Area,Ready To Move,Kasturi Nagar,1565,3.0,2.0,88.5,3,145.393195,108306.3,744.9200081200499,Tier 2
10994,Super built-up  Area,Ready To Move,Electronics City Phase 1,630,1.0,1.0,39.0,1,58.52889,47728.2,815.463952929912,Tier 2
10996,Super built-up  Area,Ready To Move,Mysore Road,1239,2.0,1.0,53.0,2,115.10681699999999,64861.399999999994,563.4887810337071,Tier 3
10997,Super built-up  Area,Ready To Move,Haralur Road,1194,2.0,2.0,47.0,2,110.926182,57518.6,518.5304223307713,Tier 4
10998,Super built-up  Area,Ready To Move,Banashankari Stage V,1300,2.0,1.0,58.5,3,120.7739,71592.3,592.7795657836668,Tier 3
10999,Super built-up  Area,Ready To Move,Coconut Garden,1800,3.0,3.0,80.0,3,167.2254,97904.0,585.461299539424,Tier 3
11000,Super built-up  Area,Ready To Move,Kambipura,1082,2.0,1.0,45.0,3,100.521046,55071.0,547.8554212418363,Tier 4
11001,Super built-up  Area,Ready To Move,Balagere,1210,2.0,1.0,72.0,2,112.41263,88113.59999999999,783.8407481436916,Tier 2
11002,Super built-up  Area,Not Ready,Kothannur,1275,2.0,2.0,43.85,3,118.451325,53663.63,453.04372914359544,Tier 4
11003,Super built-up  Area,Ready To Move,Bommanahalli,1200,2.0,2.0,40.0,2,111.4836,48952.0,439.09597465456807,Tier 4
11004,Super built-up  Area,Ready To Move,Seetharampalya,1515,3.0,3.0,88.0,3,140.748045,107694.4,765.1573419723165,Tier 2
11005,Super built-up  Area,Ready To Move,Rukmaiah Layout,1655,3.0,2.0,86.06,3,153.754465,105320.228,684.9897204611261,Tier 3
11006,Super built-up  Area,Not Ready,Kathriguppe,1650,3.0,2.0,125.0,3,153.28995,152975.0,997.9453969422,Tier 1
11007,Super built-up  Area,Not Ready,Hosa Road,1079,2.0,1.0,32.37,2,100.242337,39614.405999999995,395.18637718911117,Tier 4
11008,Super built-up  Area,Ready To Move,Yelahanka,1075,2.0,1.0,51.5,2,99.870725,63025.7,631.0728193872629,Tier 3
11009,Super built-up  Area,Not Ready,Devanahalli Int. Airport,1380,2.0,1.0,80.0,2,128.20614,97904.0,763.6451733122922,Tier 2
11010,Super built-up  Area,Ready To Move,Puttanahalli,1450,3.0,1.0,65.0,3,134.70935,79547.0,590.5083797078673,Tier 3
11011,Super built-up  Area,Ready To Move,Thubarahalli,1200,2.0,2.0,78.0,2,111.4836,95456.4,856.2371505764077,Tier 2
11013,Super built-up  Area,Ready To Move,Jakkuru Layout,1200,2.0,1.0,54.0,2,111.4836,66085.2,592.7795657836668,Tier 3
11014,Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,1450,2.0,1.0,50.75,3,134.70935,62107.85,461.05077338729643,Tier 4
11015,Super built-up  Area,Ready To Move,Amruthahalli,4400,3.0,2.0,475.0,2,408.7732,581305.0,1422.0721906426352,Tier 1
11016,Super built-up  Area,Ready To Move,Haralur Road,1027,2.0,2.0,44.0,2,95.411381,53847.2,564.368730812103,Tier 3
11017,Super built-up  Area,Ready To Move,Poorna Pragna Layout,920,2.0,2.0,39.55,2,85.47076,48401.28999999999,566.2906238343967,Tier 3
11018,Super built-up  Area,Ready To Move,Chamrajpet,716Sq. Meter,9.0,1.0,296.0,9,,362244.8,,Tier 4
11019,Super built-up  Area,Not Ready,Kanakpura Road,1300,2.0,3.0,69.0,3,120.7739,84442.2,699.1758981038122,Tier 2
11020,Super built-up  Area,Not Ready,Banashankari Stage III,1145,2.0,3.0,58.4,2,106.373935,71469.92,671.8743647116185,Tier 3
11021,Super built-up  Area,Ready To Move,Chikka Banaswadi,1093,2.0,2.0,65.0,2,101.542979,79547.0,783.3825714331268,Tier 2
11022,Super built-up  Area,Not Ready,Babusapalaya,1213,2.0,2.0,41.39,3,112.691339,50653.082,449.48513745142384,Tier 4
11023,Super built-up  Area,Ready To Move,NGR Layout,1105,2.0,1.0,52.48,2,102.657815,64225.02399999999,625.6223552001373,Tier 3
11024,Super built-up  Area,Ready To Move,Babusapalaya,1611,2.0,2.0,66.0,3,149.666733,80770.8,539.6710303017038,Tier 4
11026,Super built-up  Area,Ready To Move,Banashankari Stage II,1700,2.0,2.0,150.0,2,157.9351,183570.0,1162.3128740856212,Tier 1
11027,Super built-up  Area,Ready To Move,Poorna Pragna Layout,1475,2.0,2.0,58.99,3,137.031925,72191.962,526.8258619296197,Tier 4
11028,Super built-up  Area,Ready To Move,Yelahanka New Town,440,1.0,1.0,16.5,1,40.87732,20192.7,493.9829714863891,Tier 4
11029,Super built-up  Area,Ready To Move,Dodda Kempaiah Layout,1015,2.0,1.0,45.0,2,94.296545,55071.0,584.0192766341545,Tier 3
11030,Super built-up  Area,Ready To Move,Horamavu Banaswadi,1156,2.0,2.0,46.0,2,107.395868,56294.799999999996,524.1803157641037,Tier 4
11031,Super built-up  Area,Not Ready,Hennur Busstop,1100,2.0,1.0,62.7,2,102.1933,76732.26,750.8541166593113,Tier 2
11032,Super built-up  Area,Not Ready,KR Puram,1455,3.0,2.0,46.0,3,135.173865,56294.799999999996,416.46216152804385,Tier 4
11033,Super built-up  Area,Not Ready,Gaurava Nagar,1240,2.0,2.0,46.0,3,115.19972,56294.799999999996,488.6713266316966,Tier 4
11034,Super built-up  Area,Ready To Move,Kodichikkanahalli,650,1.0,2.0,38.0,1,60.38695,46504.4,770.1067863172424,Tier 2
11036,Super built-up  Area,Ready To Move,Hoodi,1575,3.0,2.0,66.39,3,146.322225,81248.082,555.2682239488909,Tier 3
11037,Super built-up  Area,Not Ready,Akshaya Nagar,1360,2.0,2.0,85.0,3,126.34808,104023.0,823.304952477315,Tier 2
11038,Super built-up  Area,Ready To Move,Rachenahalli,1050,2.0,2.0,53.5,2,97.54814999999999,65473.299999999996,671.1895612576968,Tier 3
11039,Super built-up  Area,Ready To Move,Dasarahalli,1300,2.0,3.0,55.0,2,120.7739,67309.0,557.3141216769517,Tier 3
11040,Super built-up  Area,Not Ready,Maruthi HBCS Layout,1250,3.0,3.0,39.5,3,116.12875,48340.1,416.2629839725305,Tier 4
11041,Super built-up  Area,Ready To Move,Uttarahalli,1200,2.0,2.0,44.0,2,111.4836,53847.2,483.0055721200248,Tier 4
11042,Super built-up  Area,Ready To Move,5th Phase JP Nagar,1207,2.0,2.0,63.0,2,112.133921,77099.4,687.5653621351562,Tier 3
11043,Super built-up  Area,Not Ready,Doddathoguru,1200,2.0,2.0,75.0,2,111.4836,91785.0,823.304952477315,Tier 2
11044,Super built-up  Area,Ready To Move,Kengeri,1197,2.0,2.0,50.0,2,111.204891,61190.0,550.2455822738948,Tier 4
11045,Super built-up  Area,Ready To Move,Banagiri Nagar,1525,2.0,3.0,122.0,3,141.677075,149303.6,1053.8303391709633,Tier 1
11046,Super built-up  Area,Ready To Move,Ananth Nagar,1100,2.0,2.0,31.5,2,102.1933,38549.7,377.2233600441516,Tier 4
11047,Super built-up  Area,Ready To Move,Hiremath Layout,1435,3.0,3.0,70.0,3,133.315805,85666.0,642.5794751042458,Tier 3
11048,Super built-up  Area,Not Ready,Malleshpalya,1225,2.0,2.0,46.86,2,113.806175,57347.268,503.9029560566463,Tier 4
11049,Super built-up  Area,Ready To Move,Chandapura,1201,2.0,2.0,27.0,2,111.576503,33042.6,296.14299706094926,Tier 4
11050,Super built-up  Area,Ready To Move,Malleshpalya,1785,3.0,2.0,75.0,3,165.831855,91785.0,553.482320993153,Tier 3
11051,Super built-up  Area,Ready To Move,Thigalarapalya,1297,2.0,2.0,112.0,2,120.495191,137065.6,1137.5192558514639,Tier 1
11052,Super built-up  Area,Ready To Move,Mahadevpura,1260,2.0,3.0,57.6,2,117.05778,70490.88,602.1887652405505,Tier 3
11053,Super built-up  Area,Ready To Move,7th Phase JP Nagar,1035,2.0,1.0,41.39,2,96.154605,50653.082,526.7878953899295,Tier 4
11054,Super built-up  Area,Ready To Move,Doddakallasandra,1010,2.0,1.0,40.39,2,93.83203,49429.282,526.7847450385545,Tier 4
11055,Super built-up  Area,Ready To Move,Horamavu Banaswadi,1180,2.0,2.0,58.0,2,109.62554,70980.4,647.4805049991087,Tier 3
11056,Super built-up  Area,Not Ready,Banjara Layout,1294,2.0,2.0,48.0,3,120.216482,58742.399999999994,488.63848802363054,Tier 4
11057,Super built-up  Area,Ready To Move,Abbaiah Reddy Layout,1310,2.0,3.0,50.0,3,121.70293,61190.0,502.781650367826,Tier 4
11058,Super built-up  Area,Not Ready,Yelachenahalli,2400,1.0,1.0,150.0,2,222.9672,183570.0,823.304952477315,Tier 2
11059,Super built-up  Area,Ready To Move,Koramangala,1290,2.0,3.0,100.0,2,119.84487,122380.0,1021.1534294292279,Tier 1
11060,Super built-up  Area,Ready To Move,Immadihalli,1135,2.0,2.0,68.0,2,105.444905,83218.4,789.2121482778138,Tier 2
11061,Super built-up  Area,Ready To Move,Srinivasa Nagar,900,2.0,1.0,55.0,2,83.6127,67309.0,805.0092868667081,Tier 2
11063,Super built-up  Area,Ready To Move,HOSUR MAIN ROAD,1464,3.0,2.0,56.0,3,136.009992,68532.8,503.88062665278295,Tier 4
11064,Super built-up  Area,Ready To Move,Nandi Durga Road,2500,3.0,1.0,250.0,3,232.2575,305950.0,1317.287923963704,Tier 1
11065,Super built-up  Area,Not Ready,Maruthi Nagar,1250,3.0,1.0,39.5,3,116.12875,48340.1,416.2629839725305,Tier 4
11066,Super built-up  Area,Ready To Move,Shampura,1200,2.0,3.0,53.0,2,111.4836,64861.399999999994,581.8021664173026,Tier 3
11067,Super built-up  Area,Ready To Move,Kengeri,1200,2.0,0.0,58.0,2,111.4836,70980.4,636.6891632491236,Tier 3
11068,Super built-up  Area,Not Ready,Kanakapura,551,1.0,1.0,30.0,1,51.189553,36714.0,717.2166555156284,Tier 2
11069,Super built-up  Area,Not Ready,Electronics City Phase 1,1160,2.0,1.0,52.0,2,107.76748,63637.6,590.5083797078673,Tier 3
11070,Super built-up  Area,Ready To Move,Hulimavu,1080,2.0,2.0,43.2,2,100.33524,52868.16,526.9151695854816,Tier 4
11071,Super built-up  Area,Ready To Move,Horamavu Agara,1650,2.0,1.0,75.0,3,153.28995,91785.0,598.76723816532,Tier 3
11072,Super built-up  Area,Ready To Move,Viswapriyanagar.begur Road.bommanahalli.,2400,5.0,1.0,85.0,4,222.9672,104023.0,466.53947307047855,Tier 4
11073,Super built-up  Area,Ready To Move,Basavangudi,2200,2.0,1.0,162.0,3,204.3866,198255.6,970.0029258278186,Tier 1
11074,Super built-up  Area,Not Ready,Ananth Nagar,982,2.0,2.0,24.55,2,91.230746,30044.29,329.321980990926,Tier 4
11075,Super built-up  Area,Ready To Move,7th Phase JP Nagar,1370,2.0,1.0,56.17,2,127.27711,68740.846,540.0880488251188,Tier 4
11076,Super built-up  Area,Ready To Move,frazertown,2000,3.0,2.0,210.0,3,185.806,256998.0,1383.1523201618893,Tier 1
11078,Super built-up  Area,Ready To Move,Yelahanka,1150,2.0,2.0,46.0,2,106.83845,56294.799999999996,526.9151695854816,Tier 4
11079,Super built-up  Area,Ready To Move,Hebbal,1080,2.0,1.0,54.0,2,100.33524,66085.2,658.643961981852,Tier 3
11080,Super built-up  Area,Ready To Move,Kathriguppe,1245,2.0,2.0,68.48,3,115.664235,83805.82400000001,724.5612613095137,Tier 2
11081,Super built-up  Area,Not Ready,Chandapura,850,2.0,1.0,25.4,2,78.96755,31084.519999999997,393.63662669033033,Tier 4
11082,Super built-up  Area,Not Ready,Whitefield,1125,2.0,2.0,62.0,2,104.515875,75875.59999999999,725.9720114288857,Tier 2
11084,Super built-up  Area,Ready To Move,Anekal,600,1.0,1.0,16.5,1,55.7418,20192.7,362.2541790900186,Tier 4
11085,Super built-up  Area,Ready To Move,Sarjapur,1240,2.0,1.0,44.0,2,115.19972,53847.2,467.42474721292723,Tier 4
11086,Super built-up  Area,Ready To Move,Laggere,1200,1.0,1.0,48.0,1,111.4836,58742.399999999994,526.9151695854816,Tier 4
11088,Super built-up  Area,Ready To Move,Hennur Road,1065,2.0,1.0,42.6,2,98.941695,52133.88,526.9151695854816,Tier 4
11089,Super built-up  Area,Ready To Move,Sector 7 HSR Layout,1163,2.0,2.0,98.86,2,108.046189,120984.86799999999,1119.7513685559052,Tier 1
11090,Super built-up  Area,Ready To Move,Tumkur Road,1098,2.0,1.0,72.0,2,102.007494,88113.59999999999,863.7953599761994,Tier 2
11091,Super built-up  Area,Ready To Move,Thigalarapalya,1418,2.0,2.0,95.0,2,131.736454,116261.0,882.527170497545,Tier 2
11092,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,1464,3.0,2.0,56.0,3,136.009992,68532.8,503.88062665278295,Tier 4
11093,Super built-up  Area,Ready To Move,Doddanekundi,1280,2.0,2.0,40.0,2,118.91584,48952.0,411.6524762386575,Tier 4
11094,Super built-up  Area,Ready To Move,5th Stage BEML Layout,2000,3.0,2.0,85.0,3,185.806,104023.0,559.8473676845742,Tier 3
11095,Super built-up  Area,Ready To Move,Banaswadi,1184,2.0,3.0,53.0,2,109.997152,64861.399999999994,589.6643578553742,Tier 3
11096,Super built-up  Area,Ready To Move,Kodigehaali,1200,2.0,1.0,55.0,2,111.4836,67309.0,603.7569651500311,Tier 3
11097,Super built-up  Area,Ready To Move,P&T Layout,1242,2.0,3.0,39.7,2,115.385526,48584.86,421.0654636180278,Tier 4
11100,Super built-up  Area,Ready To Move,HSR Layout,1027,2.0,2.0,44.0,2,95.411381,53847.2,564.368730812103,Tier 3
11101,Super built-up  Area,Not Ready,Horamavu Agara,950,2.0,3.0,39.0,2,88.25785,47728.2,540.7813582587837,Tier 4
11102,Super built-up  Area,Not Ready,Babusapalaya,1167,2.0,2.0,39.98,3,108.417801,48927.524,451.286814053718,Tier 4
11103,Super built-up  Area,Ready To Move,Kengeri,1188,2.0,2.0,38.0,3,110.368764,46504.4,421.35472315337336,Tier 4
11104,Super built-up  Area,Ready To Move,Haralur Road,1194,2.0,2.0,46.0,2,110.926182,56294.799999999996,507.49786015352083,Tier 4
11105,Super built-up  Area,Ready To Move,Kaikondrahalli,1115,2.0,2.0,50.0,2,103.586845,61190.0,590.7120735263247,Tier 3
11106,Super built-up  Area,Ready To Move,Chamrajpet,1900,2.0,1.0,170.0,4,176.5157,208046.0,1178.6260372306826,Tier 1
11107,Super built-up  Area,Ready To Move,OMBR Layout,1101,2.0,2.0,65.5,2,102.286203,80158.9,783.6726523126486,Tier 2
11108,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1185,2.0,2.0,47.39,2,110.09005499999999,57995.882,526.8040060475944,Tier 4
11109,Super built-up  Area,Ready To Move,Hulimavu,1758,3.0,2.0,65.0,3,163.323474,79547.0,487.05184901957205,Tier 4
11110,Super built-up  Area,Ready To Move,Banaswadi,1145,2.0,2.0,55.0,2,106.373935,67309.0,632.7583914236133,Tier 3
11111,Super built-up  Area,Not Ready,Lalbagh Road,3675,4.0,3.0,367.0,4,341.418525,449134.6,1315.4956954957263,Tier 1
11112,Super built-up  Area,Not Ready,Basavangudi,2337,4.0,3.0,292.0,3,217.114311,357349.6,1645.9053221968404,Tier 1
11113,Super built-up  Area,Not Ready,Domlur,1206,2.0,1.0,217.0,2,112.041018,265564.6,2370.244440299534,Tier 1
11114,Super built-up  Area,Ready To Move,Kogilu,1140,2.0,1.0,50.66,2,105.90942,61997.70799999999,585.3842651579056,Tier 3
11115,Super built-up  Area,Not Ready,Chinnapanahalli,1225,2.0,2.0,48.0,2,113.806175,58742.399999999994,516.1617987776146,Tier 4
11116,Super built-up  Area,Ready To Move,Anekal,925,2.0,1.0,40.0,2,85.935275,48952.0,569.6380211734936,Tier 3
11117,Super built-up  Area,Ready To Move,OMBR Layout,1041,2.0,2.0,65.5,2,96.712023,80158.9,828.8411048955102,Tier 2
11118,Super built-up  Area,Ready To Move,Marathahalli,1530,3.0,2.0,74.5,3,142.14159,91173.09999999999,641.4245119953983,Tier 3
11119,Super built-up  Area,Ready To Move,Uttarahalli,993,2.0,1.0,39.71,2,92.252679,48597.098,526.7825121913262,Tier 4
11120,Super built-up  Area,Ready To Move,7th Phase JP Nagar,1300,2.0,2.0,52.0,3,120.7739,63637.6,526.9151695854816,Tier 4
11121,Super built-up  Area,Ready To Move,2nd Block Hrbr Layout,1480,3.0,2.0,90.0,3,137.49644,110142.0,801.0534672752254,Tier 2
11122,Super built-up  Area,Ready To Move,Doddakallasandra,1360,2.0,2.0,54.39,3,126.34808,66562.482,526.8183101793079,Tier 4
11123,Super built-up  Area,Not Ready,Chennammana Kere,1115,2.0,2.0,56.87,2,103.586845,69597.506,671.8759124288417,Tier 3
11124,Super built-up  Area,Not Ready,Bommasandra Industrial Area,1030,2.0,1.0,41.0,2,95.69009,50175.799999999996,524.3573289564258,Tier 4
11125,Super built-up  Area,Ready To Move,Agara Village,1925,3.0,2.0,120.0,3,178.838275,146856.0,821.166498055296,Tier 2
11126,Super built-up  Area,Ready To Move,Begur Road,1615,3.0,2.0,60.0,3,150.038345,73428.0,489.39489435184055,Tier 4
11127,Super built-up  Area,Ready To Move,Shettigere,650,1.0,1.0,26.0,1,60.38695,31818.8,526.9151695854816,Tier 4
11128,Super built-up  Area,Not Ready,Kenchanehalli R R Nagar,1410,2.0,2.0,45.12,3,130.99323,55217.85599999999,421.5321356683852,Tier 4
11129,Super built-up  Area,Not Ready,Kumara Park,2000,3.0,3.0,207.0,3,185.806,253326.59999999998,1363.3930013024335,Tier 1
11130,Super built-up  Area,Not Ready,Koramangala,1600,3.0,2.0,88.0,3,148.6448,107694.4,724.5083581800371,Tier 2
11131,Super built-up  Area,Ready To Move,Vittasandra,1238,2.0,1.0,67.0,2,115.013914,81994.59999999999,712.9102657961887,Tier 2
11132,Super built-up  Area,Not Ready,Kudlu Gate,1364,2.0,3.0,46.38,3,126.719692,56759.844000000005,447.9165242920572,Tier 4
11133,Super built-up  Area,Ready To Move,Kogilu,1200,2.0,1.0,53.33,2,111.4836,65265.25399999999,585.4247082082028,Tier 3
11134,Super built-up  Area,Ready To Move,Kanakapura,1020,2.0,1.0,42.83,2,94.76106,52415.354,553.1317821898573,Tier 3
11135,Super built-up  Area,Not Ready,Banashankari Stage III,1650,3.0,2.0,118.0,3,153.28995,144408.4,942.0604547134368,Tier 1
11136,Super built-up  Area,Ready To Move,5th Phase JP Nagar,1440,2.0,2.0,60.0,2,133.78032,73428.0,548.8699683182101,Tier 4
11137,Super built-up  Area,Ready To Move,5th Block Hbr Layout,1206,2.0,2.0,56.0,2,112.041018,68532.8,611.6759845934282,Tier 3
11138,Super built-up  Area,Ready To Move,Sahakara Nagar,1100,2.0,2.0,75.0,3,102.1933,91785.0,898.1508572479801,Tier 1
11139,Super built-up  Area,Ready To Move,Lakshminarayana Pura,1172,2.0,2.0,82.0,2,108.882316,100351.59999999999,921.6519604524208,Tier 1
11140,Super built-up  Area,Not Ready,Electronic City Phase II,1400,2.0,2.0,40.43,3,130.0642,49478.234,380.41393404180394,Tier 4
11141,Super built-up  Area,Not Ready,Anekal,530,1.0,1.0,18.0,1,49.23859,22028.399999999998,447.3808043650315,Tier 4
11142,Super built-up  Area,Not Ready,2nd Block Hrbr Layout,1550,3.0,3.0,110.0,3,143.99965,134618.0,934.8494944258545,Tier 1
11143,Super built-up  Area,Not Ready,Ananth Nagar,500,2.0,2.0,14.0,1,46.4515,17133.2,368.84061870983714,Tier 4
11144,Super built-up  Area,Ready To Move,Abbigere,765,2.0,2.0,30.0,1,71.070795,36714.0,516.5834995936094,Tier 4
11145,Super built-up  Area,Ready To Move,Gottigere,1600,2.0,2.0,55.0,3,148.6448,67309.0,452.8177238625233,Tier 4
11146,Super built-up  Area,Ready To Move,5th Block Hbr Layout,1270,2.0,2.0,70.0,3,117.98681,85666.0,726.0642100587345,Tier 2
11147,Super built-up  Area,Ready To Move,Mysore Road,883,2.0,1.0,40.0,2,82.033349,48952.0,596.7329213878614,Tier 3
11148,Super built-up  Area,Not Ready,CV Raman Nagar,1230,3.0,2.0,47.0,2,114.27069,57518.6,503.3539221649926,Tier 4
11149,Super built-up  Area,Ready To Move,Basaveshwara Nagar Yelahanka,581.91,2.0,1.0,25.0,1,54.061184729999994,30595.0,565.9328435512813,Tier 3
11150,Super built-up  Area,Ready To Move,Electronics City Phase 1,1350,3.0,1.0,55.0,3,125.41905,67309.0,536.6728579111387,Tier 4
11151,Super built-up  Area,Ready To Move,Akshaya Nagar,1600,2.0,2.0,65.0,3,148.6448,79547.0,535.1482191102548,Tier 4
11152,Super built-up  Area,Ready To Move,Horamavu Banaswadi,1307,2.0,2.0,51.6,2,121.424221,63148.08,520.0616440438189,Tier 4
