,area_type,availability,location,total_sqft,bath,balcony,price,Number_of_Bedrooms,total_sqm,Dollar_Price,price_per_sqm,neighborhood
8627,Super built-up  Area,Ready To Move,Marathahalli,1910,3,3,119,3,177.44473,145632.2,820.7186542,Tier 2
1141,Built-up  Area,Ready To Move,Ramagondanahalli,1910,3,2,142,3,177.44473,173779.6,979.3449487,Tier 1
10895,Super built-up  Area,Not Ready,Ramagondanahalli,1910,3,2,150,3,177.44473,183570,1034.519312,Tier 1
13174,Super built-up  Area,Ready To Move,Ramagondanahalli,1910,3,2,131,3,177.44473,160317.8,903.4801992,Tier 1
4795,Super built-up  Area,Ready To Move,Whitefield,1910,3,2,161,3,177.44473,197031.8,1110.384062,Tier 1
8256,Super built-up  Area,Ready To Move,Sahakara Nagar,1914,3,3,179,3,177.816342,219060.2,1231.946387,Tier 1
8602,Super built-up  Area,Ready To Move,Sahakara Nagar,1914,3,2,149,3,177.816342,182346.2,1025.474925,Tier 1
6967,Super built-up  Area,Ready To Move,Kasavanhalli,1915,3,3,80,3,177.909245,97904,550.3030492,Tier 4
12771,Super built-up  Area,Not Ready,Hulimavu,1916,2,1,150,3,178.002148,183570,1031.27969,Tier 1
9726,Super built-up  Area,Not Ready,Kasavanhalli,1917,3,2,132,3,178.095051,161541.6,907.0527176,Tier 1
822,Built-up  Area,Ready To Move,Sarjapur,1917,3,0,60,4,178.095051,73428,412.2966898,Tier 4
2405,Built-up  Area,Not Ready,Thanisandra,1917,4,2,130,4,178.095051,159094,893.3094946,Tier 1
6265,Super built-up  Area,Ready To Move,Thanisandra,1917,3,3,122,3,178.095051,149303.6,838.3366026,Tier 2
7571,Super built-up  Area,Not Ready,Thanisandra,1917,4,2,113,3,178.095051,138289.4,776.4920992,Tier 2
8313,Super built-up  Area,Ready To Move,Thanisandra,1917,4,2,100,3,178.095051,122380,687.1611497,Tier 3
9886,Super built-up  Area,Ready To Move,Thanisandra,1917,3,2,110,3,178.095051,134618,755.8772647,Tier 2
7013,Super built-up  Area,Ready To Move,Iblur Village,1918,3,2,129,3,178.187954,157870.2,885.9757153,Tier 2
13290,Super built-up  Area,Not Ready,Hosur Road,1919,3,2,117,3,178.280857,143184.6,803.1406311,Tier 2
1624,Built-up  Area,Not Ready,Kudlu Gate,1919,3,2,121,3,178.280857,148079.8,830.5984304,Tier 2
12004,Super built-up  Area,Ready To Move,Lavelle Road,1919,3,0,300,3,178.280857,367140,2059.334951,Tier 1
11465,Super built-up  Area,Ready To Move,Ambedkar Nagar,1920,4,2,121,3,178.37376,148079.8,830.1658271,Tier 2
12468,Super built-up  Area,Ready To Move,Bannerghatta Road,1920,3,3,122,3,178.37376,149303.6,837.0267017,Tier 2
495,Built-up  Area,Ready To Move,Budigere,1920,2,1,88,3,178.37376,107694.4,603.7569652,Tier 3
5274,Super built-up  Area,Ready To Move,Haralur Road,1920,3,1,115,3,178.37376,140737,789.0005795,Tier 2
4936,Super built-up  Area,Not Ready,Hebbal,1920,3,2,134,3,178.37376,163989.2,919.3571969,Tier 1
11985,Super built-up  Area,Not Ready,Hebbal,1920,3,2,134,3,178.37376,163989.2,919.3571969,Tier 1
12157,Super built-up  Area,Not Ready,Hebbal,1920,3,2,150,3,178.37376,183570,1029.131191,Tier 1
5950,Super built-up  Area,Not Ready,Iblur Village,1920,3,2,130,3,178.37376,159094,891.9136985,Tier 1
8471,Super built-up  Area,Not Ready,Iblur Village,1920,3,2,150,3,178.37376,183570,1029.131191,Tier 1
9350,Super built-up  Area,Ready To Move,Iblur Village,1920,3,2,130,3,178.37376,159094,891.9136985,Tier 1
9512,Super built-up  Area,Not Ready,Iblur Village,1920,3,2,150,3,178.37376,183570,1029.131191,Tier 1
12889,Super built-up  Area,Not Ready,Iblur Village,1920,3,2,130,3,178.37376,159094,891.9136985,Tier 1
2854,Plot  Area,Ready To Move,Kadugodi,1920,4,2,200,4,178.37376,244760,1372.174921,Tier 1
6997,Super built-up  Area,Ready To Move,Kundalahalli,1920,3,2,150,3,178.37376,183570,1029.131191,Tier 1
3880,Plot  Area,Ready To Move,Whitefield,1920,5,2,250,4,178.37376,305950,1715.218651,Tier 1
11199,Super built-up  Area,Ready To Move,Ambedkar Nagar,1921,4,3,129,3,178.466663,157870.2,884.5920989,Tier 2
7723,Super built-up  Area,Ready To Move,Thanisandra,1922,3,3,106,3,178.559566,129722.8,726.4959414,Tier 2
5787,Super built-up  Area,Ready To Move,Agara Village,1925,3,2,120,3,178.838275,146856,821.1664981,Tier 2
7243,Super built-up  Area,Ready To Move,Hoodi,1925,2,3,114,3,178.838275,139513.2,780.1081732,Tier 2
7919,Super built-up  Area,Ready To Move,Hoodi,1925,3,3,110,3,178.838275,134618,752.7359566,Tier 2
7125,Super built-up  Area,Ready To Move,Hosakerehalli,1925,2,1,50,2,178.838275,61190,342.1527075,Tier 4
5958,Super built-up  Area,Not Ready,Sarjapur  Road,1929,4,1,103,3,179.209887,126051.4,703.3730232,Tier 2
10146,Super built-up  Area,Not Ready,Sarjapur  Road,1929,4,1,101,3,179.209887,123603.8,689.7152946,Tier 2
10504,Super built-up  Area,Not Ready,Sarjapur  Road,1929,3,1,103,3,179.209887,126051.4,703.3730232,Tier 2
505,Built-up  Area,Ready To Move,"Sarjapur Road, ",1929,3,2,115,3,179.209887,140737,785.3193948,Tier 2
11335,Super built-up  Area,Ready To Move,Hegde Nagar,1930,4,2,122,3,179.30279,149303.6,832.6897758,Tier 2
8021,Super built-up  Area,Ready To Move,KR Puram,1930,2,2,57.9,3,179.30279,70858.02,395.1863772,Tier 4
10712,Super built-up  Area,Ready To Move,Murugeshpalya,1930,3,3,75,3,179.30279,91785,511.8994523,Tier 4
12393,Super built-up  Area,Ready To Move,Thanisandra,1930,4,2,122,3,179.30279,149303.6,832.6897758,Tier 2
12466,Super built-up  Area,Ready To Move,Thanisandra,1930,4,2,120,3,179.30279,146856,819.0391237,Tier 2
7567,Super built-up  Area,Ready To Move,Jalahalli,1932,4,3,135,3,179.488596,165213,920.4651643,Tier 1
12994,Super built-up  Area,Not Ready,Jakkur,1932.47,3,2,183,3,179.5322604,223955.4,1247.438201,Tier 1
9029,Super built-up  Area,Not Ready,Begur Road,1933,3,2,98,3,179.581499,119932.4,667.8438518,Tier 3
11896,Super built-up  Area,Ready To Move,Hennur Road,1933,3,2,140,3,179.581499,171332,954.0626454,Tier 1
4812,Super built-up  Area,Ready To Move,Marathahalli,1933,3,2,140,3,179.581499,171332,954.0626454,Tier 1
4686,Super built-up  Area,Not Ready,Vijayanagar,1933,3,1,129,3,179.581499,157870.2,879.1005804,Tier 2
5993,Super built-up  Area,Not Ready,Kogilu,1934,3,2,150,3,179.674402,183570,1021.68143,Tier 1
7181,Super built-up  Area,Ready To Move,Vittasandra,1934,2,0,90,2,179.674402,110142,613.0088581,Tier 3
5145,Super built-up  Area,Ready To Move,Ambedkar Nagar,1935,4,2,130,3,179.767305,159094,884.9996388,Tier 2
11670,Super built-up  Area,Ready To Move,Ambedkar Nagar,1935,4,2,125,3,179.767305,152975,850.9611912,Tier 2
4781,Super built-up  Area,Ready To Move,Billekahalli,1935,3,2,110,3,179.767305,134618,748.8458482,Tier 2
10842,Super built-up  Area,Ready To Move,Hennur,1935,3,2,102,3,179.767305,124827.6,694.384332,Tier 2
10585,Super built-up  Area,Ready To Move,Thanisandra,1935,4,2,122,3,179.767305,149303.6,830.5381226,Tier 2
3391,Plot  Area,Ready To Move,AGS Layout,1936,3,0,110,3,179.860208,134618,748.4590477,Tier 2
6309,Super built-up  Area,Ready To Move,Ambedkar Nagar,1936,4,2,126,3,179.860208,154198.8,857.3258183,Tier 2
7662,Super built-up  Area,Ready To Move,Hennur Road,1936,3,1,118,3,179.860208,144408.4,802.892433,Tier 2
13121,Super built-up  Area,Ready To Move,Hennur Road,1936,3,1,131,3,179.860208,160317.8,891.3466841,Tier 1
2009,Built-up  Area,Ready To Move,"Sarjapur Road, ",1936,3,2,139,3,179.860208,170108.2,945.7800694,Tier 1
5817,Super built-up  Area,Not Ready,Tunganagara,1936,2,2,54.21,3,179.860208,66342.198,368.8542271,Tier 4
5293,Super built-up  Area,Ready To Move,Marathahalli,1937,3,2,160,3,179.953111,195808,1088.105668,Tier 1
7059,Super built-up  Area,Ready To Move,Marathahalli,1937,3,2,140,3,179.953111,171332,952.0924592,Tier 1
7306,Super built-up  Area,Not Ready,Kanakapura,1938,3,3,113,3,180.046014,138289.4,768.0780981,Tier 2
12816,Super built-up  Area,Not Ready,Kanakapura,1938,3,3,113,3,180.046014,138289.4,768.0780981,Tier 2
11311,Super built-up  Area,Not Ready,Kanakpura Road,1938,3,3,92.69,3,180.046014,113434.022,630.027955,Tier 3
12764,Super built-up  Area,Not Ready,Kanakpura Road,1938,3,3,105,3,180.046014,128499,713.7008876,Tier 2
1008,Built-up  Area,Not Ready,Sarjapur  Road,1939,3,0,98,3,180.138917,119932.4,665.7772901,Tier 3
1960,Built-up  Area,Not Ready,Electronic City Phase II,1940,4,3,116,3,180.23182,141960.8,787.6566968,Tier 2
453,Built-up  Area,Ready To Move,Hennur Gardens,1942,3,2,102,3,180.417626,124827.6,691.8814019,Tier 2
1143,Built-up  Area,Ready To Move,OLd Gurappanapalya,1942,3,1,155,3,180.417626,189689,1051.388405,Tier 1
5323,Super built-up  Area,Ready To Move,Battarahalli,1945,3,2,97.42,3,180.696335,119222.596,659.795319,Tier 3
479,Built-up  Area,Ready To Move,Hennur Gardens,1945,3,3,120,3,180.696335,146856,812.7226266,Tier 2
13108,Super built-up  Area,Ready To Move,Hennur Gardens,1945,3,2,135,3,180.696335,165213,914.3129549,Tier 1
11750,Super built-up  Area,Ready To Move,Karuna Nagar,1945,3,3,115,3,180.696335,140737,778.8591838,Tier 2
2001,Built-up  Area,Ready To Move,Thanisandra,1948,4,2,129,4,180.975044,157870.2,872.3313254,Tier 2
7606,Super built-up  Area,Not Ready,Thanisandra,1948,3,2,130,3,180.975044,159094,879.0935838,Tier 2
8815,Super built-up  Area,Ready To Move,Bhoganhalli,1949,3,2,129,3,181.067947,157870.2,871.8837465,Tier 2
8518,Super built-up  Area,Ready To Move,Hennur Road,1949,3,1,133,3,181.067947,162765.4,898.9189014,Tier 1
10381,Super built-up  Area,Ready To Move,Ambedkar Nagar,1950,4,2,120,3,181.16085,146856,810.6387224,Tier 2
12340,Super built-up  Area,Ready To Move,Ambedkar Nagar,1950,4,2,120,3,181.16085,146856,810.6387224,Tier 2
11100,Super built-up  Area,Ready To Move,Basaveshwara Nagar Yelahanka,1950,4,3,95,3,181.16085,116261,641.7556553,Tier 3
3648,Plot  Area,Ready To Move,Brookefield,1950,6,3,175,5,181.16085,214165,1182.18147,Tier 1
1543,Built-up  Area,Ready To Move,Cambridge Layout,1950,3,3,230,3,181.16085,281474,1553.724218,Tier 1
1695,Built-up  Area,Ready To Move,Dasarahalli,1950,3,2,125,3,181.16085,152975,844.4153359,Tier 2
7795,Super built-up  Area,Ready To Move,Domlur,1950,3,3,165,3,181.16085,201927,1114.628243,Tier 1
6775,Super built-up  Area,Not Ready,Jakkur,1950,3,2,131,3,181.16085,160317.8,884.947272,Tier 2
12726,Super built-up  Area,Not Ready,Jakkur,1950,3,2,131,3,181.16085,160317.8,884.947272,Tier 2
570,Built-up  Area,Ready To Move,Kanakapura Road,1950,3,2,130,3,181.16085,159094,878.1919493,Tier 2
7964,Super built-up  Area,Ready To Move,Lottegolla Halli,1950,3,2,90,3,181.16085,110142,607.9790418,Tier 3
12981,Super built-up  Area,Ready To Move,Mahalakshmi Puram,1950,3,3,132,3,181.16085,161541.6,891.7025947,Tier 1
9643,Super built-up  Area,Ready To Move,Marathahalli,1950,3,2,115,3,181.16085,140737,776.862109,Tier 2
5075,Super built-up  Area,Not Ready,Yeshwanthpur,1950,4,0,130,4,181.16085,159094,878.1919493,Tier 2
12525,Super built-up  Area,Not Ready,Gopalapura,1950.2,3,2,261,3,181.1794306,319411.8,1762.958405,Tier 1
12555,Super built-up  Area,Not Ready,Gopalapura,1950.2,3,2,193,3,181.1794306,236193.4,1303.643572,Tier 1
5357,Super built-up  Area,Ready To Move,Garudachar Palya,1960,3,3,160,3,182.08988,195808,1075.337081,Tier 1
10867,Super built-up  Area,Not Ready,JP Nagar,1960,3,1,138,3,182.08988,168884.4,927.4782322,Tier 1
12184,Super built-up  Area,Ready To Move,Karuna Nagar,1960,3,2,165,3,182.08988,201927,1108.941365,Tier 1
1458,Built-up  Area,Ready To Move,Karuna Nagar,1962,3,2,175,3,182.275686,214165,1174.951003,Tier 1
7203,Super built-up  Area,Ready To Move,Hegde Nagar,1965,4,2,125,3,182.554395,152975,837.9694173,Tier 2
8990,Super built-up  Area,Ready To Move,Hegde Nagar,1965,4,2,132,3,182.554395,161541.6,884.8957046,Tier 2
798,Built-up  Area,Ready To Move,Sarjapur  Road,1965,3,3,120,3,182.554395,146856,804.4506406,Tier 2
12721,Super built-up  Area,Ready To Move,Thanisandra,1965,4,2,125,3,182.554395,152975,837.9694173,Tier 2
9468,Super built-up  Area,Not Ready,Binny Pete,1970,3,2,164,3,183.01891,200703.2,1096.62548,Tier 1
9500,Super built-up  Area,Ready To Move,Green Glen Layout,1970,3,2,160,3,183.01891,195808,1069.878517,Tier 1
7969,Super built-up  Area,Not Ready,Bhoganhalli,1974,4,0,106,4,183.390522,129722.8,707.358257,Tier 2
5043,Super built-up  Area,Ready To Move,Cox Town,1975,3,3,150,3,183.483425,183570,1000.471841,Tier 1
13210,Super built-up  Area,Ready To Move,Dodda Nekkundi Extension,1975,3,3,90,3,183.483425,110142,600.2831046,Tier 3
6714,Super built-up  Area,Ready To Move,Hennur Road,1975,3,3,123,3,183.483425,150527.4,820.3869096,Tier 2
11545,Super built-up  Area,Not Ready,7th Phase JP Nagar,1976,3,1,145,3,183.576328,177451,966.633345,Tier 1
1968,Built-up  Area,Ready To Move,Haralur Road,1976,3,2,92,3,183.576328,112589.6,613.3121913,Tier 3
7905,Super built-up  Area,Not Ready,Hennur Road,1976,3,3,65.21,3,183.576328,79803.998,434.7183478,Tier 4
5095,Super built-up  Area,Ready To Move,Kodbisanhalli,1976,3,1,184,3,183.576328,225179.2,1226.624383,Tier 1
12146,Super built-up  Area,Ready To Move,CV Raman Nagar,1980,4,1,180,3,183.94794,220284,1197.534476,Tier 1
12249,Super built-up  Area,Not Ready,CV Raman Nagar,1980,4,2,166,3,183.94794,203150.8,1104.392906,Tier 1
6290,Super built-up  Area,Not Ready,Dairy Circle,1980,3,2,224,3,183.94794,274131.2,1490.265126,Tier 1
5841,Super built-up  Area,Ready To Move,Kasavanhalli,1980,3,2,88,3,183.94794,107694.4,585.4612995,Tier 3
11409,Super built-up  Area,Ready To Move,Hennur Road,1981,3,1,134,3,184.040843,163989.2,891.0478638,Tier 1
5356,Super built-up  Area,Ready To Move,Sarjapur  Road,1984,4,1,146,3,184.319552,178674.8,969.375186,Tier 1
9708,Super built-up  Area,Ready To Move,Sarjapur  Road,1984,4,1,145,3,184.319552,177451,962.7356299,Tier 1
13133,Super built-up  Area,Ready To Move,Sarjapur  Road,1984,4,1,148,3,184.319552,181122.4,982.6542981,Tier 1
8658,Super built-up  Area,Not Ready,Haralur Road,1985,3,2,130,3,184.412455,159094,862.7074565,Tier 2
5579,Super built-up  Area,Not Ready,Hebbal,1985,4,2,189,3,184.412455,231298.2,1254.243918,Tier 1
5283,Super built-up  Area,Ready To Move,Whitefield,1985,3,2,75,3,184.412455,91785,497.7158403,Tier 4
8552,Super built-up  Area,Ready To Move,Hebbal,1987,4,2,165,3,184.598261,201927,1093.87271,Tier 1
12973,Super built-up  Area,Ready To Move,Judicial Layout,1989,4,3,155,3,184.784067,189689,1026.544134,Tier 1
1958,Built-up  Area,Ready To Move,Whitefield,1990,3,3,98,3,184.87697,119932.4,648.714656,Tier 3
4806,Super built-up  Area,Ready To Move,Budigere,1991,4,2,103,3,184.969873,126051.4,681.4698954,Tier 3
6348,Super built-up  Area,Ready To Move,Budigere,1991,4,2,100,3,184.969873,122380,661.6212576,Tier 3
7534,Super built-up  Area,Ready To Move,Budigere,1991,4,2,88,3,184.969873,107694.4,582.2267067,Tier 3
12473,Super built-up  Area,Ready To Move,Budigere,1991,4,2,100,3,184.969873,122380,661.6212576,Tier 3
579,Built-up  Area,Ready To Move,Cleveland Town,1991,3,2,160,3,184.969873,195808,1058.594012,Tier 1
1433,Built-up  Area,Not Ready,Whitefield,1991,3,2,104,3,184.969873,127275.2,688.0861079,Tier 3
6064,Super built-up  Area,Not Ready,Iblur Village,1995,3,2,135,3,185.341485,165213,891.3978433,Tier 1
4264,Plot  Area,Ready To Move,TC Palaya,1995,3,1,100,3,185.341485,122380,660.2946987,Tier 3
7429,Super built-up  Area,Ready To Move,Thanisandra,1996,3,2,135,3,185.434388,165213,890.9512512,Tier 1
9913,Super built-up  Area,Not Ready,Thanisandra,1996,4,1,123,3,185.434388,150527.4,811.7555844,Tier 2
10027,Super built-up  Area,Ready To Move,Tigalarpalya,1998,3,2,117,3,185.620194,143184.6,771.3848203,Tier 2
6833,Super built-up  Area,Ready To Move,Dodda Nekkundi,1999,3,2,132,3,185.713097,161541.6,869.8449523,Tier 2
7493,Super built-up  Area,Ready To Move,Dodda Nekkundi,1999,3,2,135,3,185.713097,165213,889.6141558,Tier 1
358,Built-up  Area,Ready To Move,3rd Block HBR Layout,2000,3,1,100,3,185.806,122380,658.643962,Tier 3
5688,Super built-up  Area,Ready To Move,5th Stage BEML Layout,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
11719,Super built-up  Area,Ready To Move,5th Stage BEML Layout,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
11032,Super built-up  Area,Not Ready,7th Phase JP Nagar,2000,3,2,77,3,185.806,94232.6,507.1558507,Tier 4
1771,Built-up  Area,Ready To Move,8th Block Jayanagar,2000,6,3,300,6,185.806,367140,1975.931886,Tier 1
2161,Built-up  Area,Ready To Move,AECS Layout,2000,3,1,90,3,185.806,110142,592.7795658,Tier 3
4020,Plot  Area,Ready To Move,Akshaya Nagar,2000,1,0,200,1,185.806,244760,1317.287924,Tier 1
712,Built-up  Area,Ready To Move,Banashankari Stage III,2000,4,0,100,4,185.806,122380,658.643962,Tier 3
2575,Plot  Area,Ready To Move,Bank Avenue,2000,4,2,99,4,185.806,121156.2,652.0575224,Tier 3
2865,Plot  Area,Ready To Move,Basavanagara,2000,3,2,25,4,185.806,30595,164.6609905,Tier 4
8835,Super built-up  Area,Not Ready,Bellandur,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
5342,Super built-up  Area,Ready To Move,BEML Layout,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
7432,Super built-up  Area,Ready To Move,BEML Layout,2000,2,2,85,3,185.806,104023,559.8473677,Tier 3
12407,Super built-up  Area,Ready To Move,BEML Layout,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
12462,Super built-up  Area,Ready To Move,BEML Layout,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
7310,Super built-up  Area,Ready To Move,BEML Layout 5th stage,2000,3,2,85,3,185.806,104023,559.8473677,Tier 3
1029,Built-up  Area,Not Ready,Bennigana Halli,2000,3,1,145,3,185.806,177451,955.0337449,Tier 1
3992,Plot  Area,Ready To Move,Brookefield,2000,3,2,300,3,185.806,367140,1975.931886,Tier 1
2068,Built-up  Area,Ready To Move,Chikkabanavar,2000,4,0,65,5,185.806,79547,428.1185753,Tier 4
1254,Built-up  Area,Ready To Move,Chokkahalli,2000,3,1,90,3,185.806,110142,592.7795658,Tier 3
9359,Super built-up  Area,Ready To Move,Cholanayakanahalli,2000,4,1,135,4,185.806,165213,889.1693487,Tier 1
9118,Super built-up  Area,Ready To Move,Devi Nagar,2000,3,2,105,3,185.806,128499,691.5761601,Tier 2
12647,Super built-up  Area,Ready To Move,Dollars Colony,2000,3,3,200,3,185.806,244760,1317.287924,Tier 1
6727,Super built-up  Area,Not Ready,Domlur Layout,2000,3,2,200,3,185.806,244760,1317.287924,Tier 1
2698,Plot  Area,Ready To Move,Electronic City,2000,4,0,120,4,185.806,146856,790.3727544,Tier 2
6117,Super built-up  Area,Ready To Move,Frazer Town,2000,3,1,200,3,185.806,244760,1317.287924,Tier 1
5638,Super built-up  Area,Ready To Move,frazertown,2000,3,2,210,3,185.806,256998,1383.15232,Tier 1
3784,Plot  Area,Not Ready,Gattahalli,2000,2,2,95,3,185.806,116261,625.7117639,Tier 3
578,Built-up  Area,Ready To Move,Gottigere,2000,4,2,82,4,185.806,100351.6,540.0880488,Tier 4
3906,Plot  Area,Ready To Move,Gubbalala,2000,4,1,85,4,185.806,104023,559.8473677,Tier 3
11657,Super built-up  Area,Ready To Move,Gubbalala,2000,3,3,125,3,185.806,152975,823.3049525,Tier 2
2977,Plot  Area,Ready To Move,Gunjur,2000,3,0,95,4,185.806,116261,625.7117639,Tier 3
4517,Plot  Area,Ready To Move,Havanur extension,2000,2,2,360,3,185.806,440568,2371.118263,Tier 1
1924,Built-up  Area,Ready To Move,Hennur Road,2000,4,0,90,4,185.806,110142,592.7795658,Tier 3
2017,Built-up  Area,Ready To Move,Hosahalli Extension,2000,5,2,240,5,185.806,293712,1580.745509,Tier 1
8230,Super built-up  Area,Ready To Move,Hosahalli Extension,2000,3,2,120,3,185.806,146856,790.3727544,Tier 2
3677,Plot  Area,Ready To Move,Hosur Road,2000,4,1,69,4,185.806,84442.2,454.4643338,Tier 4
4012,Plot  Area,Ready To Move,Hosur Road,2000,4,1,130,4,185.806,159094,856.2371506,Tier 2
2587,Plot  Area,Ready To Move,HRBR Layout,2000,4,1,300,4,185.806,367140,1975.931886,Tier 1
1649,Built-up  Area,Ready To Move,Hulimavu,2000,4,0,100,4,185.806,122380,658.643962,Tier 3
9687,Super built-up  Area,Not Ready,Iblur Village,2000,4,2,138,3,185.806,168884.4,908.9286675,Tier 1
350,Built-up  Area,Ready To Move,JP Nagar,2000,3,2,250,3,185.806,305950,1646.609905,Tier 1
2172,Built-up  Area,Ready To Move,Kanakpura Road,2000,3,3,105,3,185.806,128499,691.5761601,Tier 2
3853,Plot  Area,Ready To Move,Kanakpura Road,2000,2,0,180,3,185.806,220284,1185.559132,Tier 1
2471,Carpet  Area,Ready To Move,Kothannur,2000,4,2,95,4,185.806,116261,625.7117639,Tier 3
1026,Built-up  Area,Ready To Move,KR Puram,2000,6,0,85,6,185.806,104023,559.8473677,Tier 3
11341,Super built-up  Area,Ready To Move,KR Puram,2000,2,0,75,2,185.806,91785,493.9829715,Tier 4
5792,Super built-up  Area,Not Ready,Kumara Park,2000,3,3,207,3,185.806,253326.6,1363.393001,Tier 1
2817,Plot  Area,Ready To Move,Kumaraswami Layout,2000,4,1,139,4,185.806,170108.2,915.5151072,Tier 1
45,Built-up  Area,Ready To Move,"Lakshminarayanapura, Electronic City Phase 2",2000,4,1,75.5,4,185.806,92396.9,497.2761913,Tier 4
493,Built-up  Area,Ready To Move,Malleshwaram,2000,3,2,250,3,185.806,305950,1646.609905,Tier 1
3193,Plot  Area,Ready To Move,Maruthi Extension,2000,4,2,180,5,185.806,220284,1185.559132,Tier 1
4380,Plot  Area,Ready To Move,Maruthi Sevanagar,2000,3,1,180,4,185.806,220284,1185.559132,Tier 1
1326,Built-up  Area,Not Ready,Mathikere Extension,2000,2,1,160,4,185.806,195808,1053.830339,Tier 1
